Course_Name,Course_Level,Course_Type,Cource_Description,University_Name,Link
Bachelor of Mechatronics Engineering (Honours) / Bachelor of Mathematics,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-mechatronics-engineering-honours-mathematics
Bachelor of Mechatronics Engineering (Honours) / Bachelor of Science,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-mechatronics-engineering-honours-science
Bachelor of Medical Engineering (Honours),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-medical-engineering-honours
Bachelor of Renewable Energy Engineering (Honours),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-renewable-energy-engineering-honours
Bachelor of Software Engineering (Honours),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-software-engineering-honours
Graduate Certificate in Education,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/graduate-certificate-education
Graduate Certificate in Environmental and Business Management,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/graduate-certificate-environmental-business-management
Graduate Certificate in Environmental Management and Sustainability,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/graduate-certificate-environmental-management-sustainability
Master of Education,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/master-education
Master of Engineering Management,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/master-engineering-management
Master of Environmental and Business Management,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/master-environmental-business-management
Master of Environmental Law,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/master-environmental-law
Master of Environmental Management and Sustainability,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/master-environmental-management-sustainability
Master of Environmental Risk Assessment and Remediation,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/master-environmental-risk-assessment-remediation
Master of Philosophy (Earth Sciences),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/research/master-of-philosophy-earth-sciences
Master of Philosophy (Economics),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/research/master-of-philosophy-economics
Master of Philosophy (Education),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/research/master-of-philosophy-education
Master of Philosophy (Electrical Engineering),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/research/master-of-philosophy-electrical-engineering
Master of Philosophy (English),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/research/master-of-philosophy-english
Master of Philosophy (Environmental and Occupational Health),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/research/master-of-philosophy-environmental-and-occupational-health
Master of Philosophy (Environmental Engineering),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/research/master-of-philosophy-environmental-engineering
