Faculty,Area of Study,Area of Study Code,Level,Offered,Unit Code,Unit Name,More Info,Notes
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG2614,Guitar 4,https://sydney.edu.au/courses/units-of-study/2019/strg/strg2614.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG2623,Harp 3,https://sydney.edu.au/courses/units-of-study/2019/strg/strg2623.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG2624,Harp 4,https://sydney.edu.au/courses/units-of-study/2019/strg/strg2624.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG2643,Viola 3,https://sydney.edu.au/courses/units-of-study/2019/strg/strg2643.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG2644,Viola 4,https://sydney.edu.au/courses/units-of-study/2019/strg/strg2644.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG2663,Violin 3,https://sydney.edu.au/courses/units-of-study/2019/strg/strg2663.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG2664,Violin 4,https://sydney.edu.au/courses/units-of-study/2019/strg/strg2664.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG2673,Violoncello 3,https://sydney.edu.au/courses/units-of-study/2019/strg/strg2673.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG2674,Violoncello 4,https://sydney.edu.au/courses/units-of-study/2019/strg/strg2674.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG3010,Pedagogy Guitar 1,https://sydney.edu.au/courses/units-of-study/2019/strg/strg3010.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Semester 1,STRG3012,Pedagogy Strings 1,https://sydney.edu.au/courses/units-of-study/2019/strg/strg3012.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG3018,Strings Performance Class 5,https://sydney.edu.au/courses/units-of-study/2019/strg/strg3018.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG3019,Strings Performance Class 6,https://sydney.edu.au/courses/units-of-study/2019/strg/strg3019.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG3605,Double Bass 5,https://sydney.edu.au/courses/units-of-study/2019/strg/strg3605.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG3606,Double Bass 6,https://sydney.edu.au/courses/units-of-study/2019/strg/strg3606.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG3615,Guitar 5,https://sydney.edu.au/courses/units-of-study/2019/strg/strg3615.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG3616,Guitar 6,https://sydney.edu.au/courses/units-of-study/2019/strg/strg3616.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG3625,Harp 5,https://sydney.edu.au/courses/units-of-study/2019/strg/strg3625.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG3626,Harp 6,https://sydney.edu.au/courses/units-of-study/2019/strg/strg3626.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG3645,Viola 5,https://sydney.edu.au/courses/units-of-study/2019/strg/strg3645.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG3646,Viola 6,https://sydney.edu.au/courses/units-of-study/2019/strg/strg3646.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG3665,Violin 5,https://sydney.edu.au/courses/units-of-study/2019/strg/strg3665.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG3666,Violin 6,https://sydney.edu.au/courses/units-of-study/2019/strg/strg3666.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG3675,Violoncello 5,https://sydney.edu.au/courses/units-of-study/2019/strg/strg3675.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG3676,Violoncello 6,https://sydney.edu.au/courses/units-of-study/2019/strg/strg3676.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Voice,VSAO,UG,Semester 2,VSAO1300,Classical Singer's Repertoire Book,https://sydney.edu.au/courses/units-of-study/2019/vsao/vsao1300.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Voice,VSAO,UG,Both semesters,VSAO1611,Voice 1,https://sydney.edu.au/courses/units-of-study/2019/vsao/vsao1611.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Voice,VSAO,UG,Both semesters,VSAO1612,Voice 2,https://sydney.edu.au/courses/units-of-study/2019/vsao/vsao1612.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Voice,VSAO,UG,Both semesters,VSAO2613,Voice 3,https://sydney.edu.au/courses/units-of-study/2019/vsao/vsao2613.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Voice,VSAO,UG,Both semesters,VSAO2614,Voice 4,https://sydney.edu.au/courses/units-of-study/2019/vsao/vsao2614.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Voice,VSAO,UG,Semester 1,VSAO3014,Pedagogy Voice 1,https://sydney.edu.au/courses/units-of-study/2019/vsao/vsao3014.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Voice,VSAO,UG,Both semesters,VSAO3615,Voice 5,https://sydney.edu.au/courses/units-of-study/2019/vsao/vsao3615.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Voice,VSAO,UG,Both semesters,VSAO3616,Voice 6,https://sydney.edu.au/courses/units-of-study/2019/vsao/vsao3616.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Woodwinds,WIND,UG,Both semesters,WIND1016,Saxophone Orchestra 1,https://sydney.edu.au/courses/units-of-study/2019/wind/wind1016.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Woodwinds,WIND,UG,Both semesters,WIND1017,Saxophone Orchestra 2,https://sydney.edu.au/courses/units-of-study/2019/wind/wind1017.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Woodwinds,WIND,UG,Both semesters,WIND1611,Bassoon 1,https://sydney.edu.au/courses/units-of-study/2019/wind/wind1611.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Woodwinds,WIND,UG,Both semesters,WIND1612,Bassoon 2,https://sydney.edu.au/courses/units-of-study/2019/wind/wind1612.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Woodwinds,WIND,UG,Both semesters,WIND1621,Clarinet 1,https://sydney.edu.au/courses/units-of-study/2019/wind/wind1621.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Woodwinds,WIND,UG,Both semesters,WIND1622,Clarinet 2,https://sydney.edu.au/courses/units-of-study/2019/wind/wind1622.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Woodwinds,WIND,UG,Both semesters,WIND1631,Flute 1,https://sydney.edu.au/courses/units-of-study/2019/wind/wind1631.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Woodwinds,WIND,UG,Both semesters,WIND1632,Flute 2,https://sydney.edu.au/courses/units-of-study/2019/wind/wind1632.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Woodwinds,WIND,UG,Both semesters,WIND1641,Oboe 1,https://sydney.edu.au/courses/units-of-study/2019/wind/wind1641.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Woodwinds,WIND,UG,Both semesters,WIND1642,Oboe 2,https://sydney.edu.au/courses/units-of-study/2019/wind/wind1642.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Woodwinds,WIND,UG,Both semesters,WIND1661,Saxophone 1,https://sydney.edu.au/courses/units-of-study/2019/wind/wind1661.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Woodwinds,WIND,UG,Both semesters,WIND1662,Saxophone 2,https://sydney.edu.au/courses/units-of-study/2019/wind/wind1662.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Woodwinds,WIND,UG,Both semesters,WIND2016,Saxophone Orchestra 3,https://sydney.edu.au/courses/units-of-study/2019/wind/wind2016.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Woodwinds,WIND,UG,Both semesters,WIND2017,Saxophone Orchestra 4,https://sydney.edu.au/courses/units-of-study/2019/wind/wind2017.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Woodwinds,WIND,UG,Both semesters,WIND2018,Woodwind Class 1,https://sydney.edu.au/courses/units-of-study/2019/wind/wind2018.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Woodwinds,WIND,UG,Both semesters,WIND2019,Woodwind Class 2,https://sydney.edu.au/courses/units-of-study/2019/wind/wind2019.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Woodwinds,WIND,UG,Both semesters,WIND2613,Bassoon 3,https://sydney.edu.au/courses/units-of-study/2019/wind/wind2613.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Woodwinds,WIND,UG,Both semesters,WIND2614,Bassoon 4,https://sydney.edu.au/courses/units-of-study/2019/wind/wind2614.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Woodwinds,WIND,UG,Both semesters,WIND2623,Clarinet 3,https://sydney.edu.au/courses/units-of-study/2019/wind/wind2623.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
