Course,University,URL
"TECHNICAL WRITING, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/technical-writing-minor/
"WOMEN'S STUDIES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-minor/
"WORLD LITERATURE, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/world-literature-minor/
"DIVERSITY STUDIES, CERTIFICATE (LIBERAL ARTS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/diversity-studies-certificate/
"FUNDRAISING AND ADVANCEMENT, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/fundraising-advancement-certificate/
"HOLOCAUST AND GENOCIDE STUDIES, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/holocaust-genocide-studies-certificate/
"LABOR STUDIES AND EMPLOYMENT RELATIONS, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/labor-studies-employment-relations-certificate/
"ORGANIZATIONAL COMMUNICATION, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/organizational-communication-certificate/
"NURSING, B.S.N.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/nursing/nursing-bsn/
"NURSING, R.N. TO B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/nursing/nursing-rn-to-bs/
"NURSING FORENSICS, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/nursing/nursing-forensics-certificate/
"NURSING INFORMATICS, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/nursing/nursing-informatics-certificate/
"NURSING MANAGEMENT, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/nursing/nursing-management-certificate/
"ACCOUNTING, B.S. (ABINGTON)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/abington/accounting-bs/
"AMERICAN STUDIES, B.A. (ABINGTON)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/abington/american-studies-ba/
"ART, B.A. (ABINGTON)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/abington/art-ba/
"BIOLOGY, B.S. (ABINGTON)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/abington/biology-bs/
"BUSINESS, B.S. (ABINGTON)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/abington/business-bs/
"CORPORATE COMMUNICATION, B.A. (ABINGTON)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/abington/corporate-communication-ba/
"CRIMINAL JUSTICE, B.A. (ABINGTON)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/abington/criminal-justice-ba/
"CRIMINAL JUSTICE, B.S. (ABINGTON)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/abington/criminal-justice-bs/
"ENGLISH, B.A. (ABINGTON)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/abington/english-ba/
"FINANCE, B.S. (ABINGTON)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/abington/finance-bs/
"HISTORY, B.A. (ABINGTON)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/abington/history-ba/
"INFORMATION SCIENCES AND TECHNOLOGY, B.S. (ABINGTON)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/abington/information-sciences-technology-bs/
"INTEGRATIVE ARTS, B.A. (ABINGTON)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/abington/integrative-arts-ba/
"LETTERS, ARTS, AND SCIENCES, B.A. (ABINGTON)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/abington/letters-arts-sciences-ba/
"PSYCHOLOGICAL AND SOCIAL SCIENCES, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/abington/psychological-social-sciences-ba/
"PSYCHOLOGICAL AND SOCIAL SCIENCES, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/abington/psychological-social-sciences-bs/
"REHABILITATION AND HUMAN SERVICES, B.S. (ABINGTON)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/abington/rehabilitation-human-services-bs/
"SCIENCE, B.S. (ABINGTON)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/abington/science-bs/
"BUSINESS ADMINISTRATION, A.S. (ABINGTON)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/abington/business-administration-as/
"LETTERS, ARTS, AND SCIENCES, A.A. (ABINGTON)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/abington/letters-arts-sciences-aa/
".NET PROGRAMMING, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/abington/net-programming-certificate/
"HEALTH SCIENCE PROFESSIONS I, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/abington/health-science-professions-i-certificate/
"PRE-MEDICAL/HEALTHCARE, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/abington/pre-medical-healthcare-certificate/
"PROJECT MANAGEMENT, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/abington/project-management-certificate/
"TECHNICAL AND BUSINESS WRITING, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/abington/technical-business-writing-certificate/
"ACCOUNTING, B.S. (ALTOONA)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/accounting-bs/
"BIOLOGY, B.S. (ALTOONA)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/biology-bs/
"BUSINESS, B.S. (ALTOONA)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/business-bs/
"COMMUNICATIONS, B.A. (ALTOONA)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/communications-ba/
"CRIMINAL JUSTICE, B.A. (ALTOONA)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/criminal-justice-ba/
"CRIMINAL JUSTICE, B.S. (ALTOONA)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/criminal-justice-bs/
"ELEMENTARY AND KINDERGARTEN EDUCATION, B.S. (ALTOONA)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/elementary-kindergarten-education-bs/
"ENGLISH, B.A. (ALTOONA)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/english-ba/
"ENVIRONMENTAL STUDIES, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/environmental-studies-ba/
"ENVIRONMENTAL STUDIES, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/environmental-studies-bs/
"HISTORY, B.A. (ALTOONA)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/history-ba/
"HUMAN DEVELOPMENT AND FAMILY STUDIES, B.S. (ALTOONA)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/human-development-family-studies-bs/
"INTEGRATIVE ARTS, B.A. (ALTOONA)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/integrative-arts-ba/
"KINESIOLOGY, B.S. (ALTOONA)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/kinesiology-bs/
"LETTERS, ARTS, AND SCIENCES, B.A. (ALTOONA)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/letters-arts-sciences-ba/
"MATHEMATICS, B.A. (ALTOONA)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/mathematics-ba/
"MATHEMATICS, B.S. (ALTOONA)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/mathematics-bs/
"POLITICAL SCIENCE, B.A. (ALTOONA)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/political-science-ba/
"PSYCHOLOGY, B.A. (ALTOONA)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/psychology-ba/
"PSYCHOLOGY, B.S. (ALTOONA)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/psychology-bs/
"RAIL TRANSPORTATION ENGINEERING, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/rail-transportation-engineering-bs/
"SCIENCE, B.S. (ALTOONA)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/science-bs/
"SECURITY AND RISK ANALYSIS, B.S. (ALTOONA)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/security-risk-analysis-bs/
"VISUAL ART STUDIES, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/visual-art-studies-ba/
"BUSINESS ADMINISTRATION, A.S. (ALTOONA)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/business-administration-as/
"CRIMINAL JUSTICE, A.S. (ALTOONA)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/criminal-justice-as/
"HUMAN DEVELOPMENT AND FAMILY STUDIES, A.S. (ALTOONA)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/human-development-family-studies-as/
"LETTERS, ARTS, AND SCIENCES, A.A. (ALTOONA)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/letters-arts-sciences-aa/
"SCIENCE, A.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/science-as/
"COMMUNICATIONS, MINOR (ALTOONA)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/communications-minor/
"CRIMINAL JUSTICE, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/criminal-justice-minor/
"DANCE STUDIES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/dance-studies-minor/
"ENTREPRENEURSHIP, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/entrepreneurship-minor/
"ENVIRONMENTAL STUDIES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/environmental-studies-minor/
"GLOBAL LANGUAGE AND CULTURE, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/global-language-culture-minor/
"MATHEMATICS APPLICATIONS, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/mathematics-applications-minor/
"AUTOCAD, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/autocad-certificate/
"INFORMATION SYSTEMS AUDITING, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/information-systems-auditing-certificate/
"INFORMATION SYSTEMS SECURITY, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/altoona/information-systems-security-certificate/
"ACCOUNTING, B.S. (BERKS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/berks/accounting-bs/
"APPLIED PSYCHOLOGY, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/berks/applied-psychology-ba/
"BIOCHEMISTRY AND MOLECULAR BIOLOGY, B.S. (BERKS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/berks/biochemistry-molecular-biology-bs/
"BIOLOGY, B.S. (BERKS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/berks/biology-bs/
"BUSINESS, B.S. (BERKS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/berks/business-bs/
"COMMUNICATION ARTS AND SCIENCES, B.A. (BERKS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/berks/communication-arts-sciences-ba/
"CRIMINAL JUSTICE, B.A. (BERKS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/berks/criminal-justice-ba/
"CRIMINAL JUSTICE, B.S. (BERKS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/berks/criminal-justice-bs/
"ELEMENTARY AND KINDERGARTEN EDUCATION, B.S. (BERKS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/berks/elementary-kindergarten-education-bs/
"GLOBAL STUDIES, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/berks/global-studies-ba/
"HOSPITALITY MANAGEMENT, B.S. (BERKS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/berks/hospitality-management-bs/
"INFORMATION SCIENCES AND TECHNOLOGY, B.S. (BERKS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/berks/information-sciences-technology-bs/
"KINESIOLOGY, B.S. (BERKS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/berks/kinesiology-bs/
"MECHANICAL ENGINEERING, B.S. (BERKS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/berks/mechanical-engineering-bs/
"PROFESSIONAL WRITING, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/berks/professional-writing-ba/
"REHABILITATION AND HUMAN SERVICES, B.S. (BERKS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/berks/rehabilitation-human-services-bs/
"SCIENCE, B.S. (BERKS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/berks/science-bs/
"SECURITY AND RISK ANALYSIS, B.S. (BERKS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/berks/security-risk-analysis-bs/
"THEATRE, B.A. (BERKS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/berks/theatre-ba/
"BUSINESS ADMINISTRATION, A.S. (BERKS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/berks/business-administration-as/
"INFORMATION SCIENCES AND TECHNOLOGY, A.S. (BERKS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/berks/information-sciences-technology-as/
"LETTERS, ARTS, AND SCIENCES, A.A. (BERKS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/berks/letters-arts-sciences-aa/
"OCCUPATIONAL THERAPY, A.S. (BERKS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/berks/occupational-therapy-as/
"GLOBAL STUDIES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/berks/global-studies-minor/
"PROFESSIONAL WRITING, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/berks/professional-writing-minor/
"FOUNDATIONS OF EMPLOYMENT RELATIONS AND LEADERSHIP, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/berks/foundations-employment-relations-leadership-certificate/
"ACCOUNTING, B.S. (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/accounting-bs/
"ARTS ADMINISTRATION, B.A. (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/arts-administration-ba/
"BIOLOGY, B.S. (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/biology-bs/
"BUSINESS ECONOMICS, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/business-economics-bs/
"CHEMISTRY, B.S. (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/chemistry-bs/
"COMMUNICATION, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/communication-ba/
"COMPUTER ENGINEERING, B.S. (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/computer-engineering-bs/
"COMPUTER SCIENCE, B.S. (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/computer-science-bs/
"CREATIVE WRITING, B.F.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/creative-writing-bfa/
"DIGITAL MEDIA, ARTS, AND TECHNOLOGY, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/digital-media-arts-technology-ba/
"ECONOMICS, B.A. (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/economics-ba/
"ELECTRICAL AND COMPUTER ENGINEERING TECHNOLOGY, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/electrical-computer-engineering-technology-bs/
"ELECTRICAL ENGINEERING, B.S. (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/electrical-engineering-bs/
"ENGLISH, B.A. (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/english-ba/
"ENVIRONMENTAL SCIENCE, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/environmental-science-bs/
"FINANCE, B.S. (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/finance-bs/
"GENERAL ARTS AND SCIENCES, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/general-arts-sciences-ba/
"HISTORY, B.A. (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/history-ba/
"INDUSTRIAL ENGINEERING, B.S. (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/industrial-engineering-bs/
"INTERDISCIPLINARY BUSINESS WITH ENGINEERING STUDIES, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/interdisciplinary-business-engineering-studies-bs/
"INTERNATIONAL BUSINESS, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/international-business-bs/
"MANAGEMENT INFORMATION SYSTEMS, B.S. (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/management-information-systems-bs/
"MARKETING, B.S. (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/marketing-bs/
"MATHEMATICS, B.S. (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/mathematics-bs/
"MECHANICAL ENGINEERING TECHNOLOGY, B.S. (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/mechanical-engineering-technology-bs/
"MECHANICAL ENGINEERING, B.S. (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/mechanical-engineering-bs/
"PHYSICS, B.S. (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/physics-bs/
"PLASTICS ENGINEERING TECHNOLOGY, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/plastics-engineering-technology-bs/
"POLITICAL SCIENCE, B.A. (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/political-science-ba/
"PROJECT AND SUPPLY CHAIN MANAGEMENT, B.S. (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/project-supply-chain-management-bs/
"PSYCHOLOGY, B.A. (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/psychology-ba/
"PSYCHOLOGY, B.S. (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/psychology-bs/
"SCIENCE, B.S. (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/science-bs/
"SECONDARY EDUCATION, B.S. (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/secondary-education-bs/
"SOFTWARE ENGINEERING, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/software-engineering-bs/
"GENERAL BUSINESS, A.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/general-business-as/
"LETTERS, ARTS, AND SCIENCES, A.A. (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/letters-arts-sciences-aa/
"ACCOUNTING, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/accounting-minor/
"APPLIED ECONOMICS, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/applied-economics-minor/
"BIOLOGY, MINOR (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/biology-minor/
"COMMUNICATION ARTS AND MASS MEDIA, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/communication-arts-mass-media-minor/
"COMPUTER ENGINEERING, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/computer-engineering-minor/
"COMPUTER SCIENCE, MINOR (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/computer-science-minor/
"CRIME, LAW, AND PSYCHOLOGY, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/crime-law-psychology-minor/
"ENGLISH, MINOR (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/english-minor/
"FINANCE, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/finance-minor/
"GAME DEVELOPMENT, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/game-development-minor/
"HISTORY, MINOR (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/history-minor/
"MANAGEMENT INFORMATION SYSTEMS, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/management-information-systems-minor/
"MANAGEMENT, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/management-minor/
"MARKETING, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/marketing-minor/
"MATHEMATICS, MINOR (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/mathematics-minor/
"OPERATIONS AND SUPPLY CHAIN MANAGEMENT, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/operations-supply-chain-management-minor/
"POLITICS AND GOVERNMENT, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/politics-government-minor/
"PROJECT AND SUPPLY CHAIN MANAGEMENT, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/project-supply-chain-management-minor/
"PSYCHOLOGICAL SCIENCE, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/psychological-science-minor/
"STATISTICS, MINOR (BEHREND)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/statistics-minor/
"TECHNICAL SALES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/technical-sales-minor/
"TRANSNATIONAL PERSPECTIVES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/transnational-perspectives-minor/
"ACTUARIAL MATHEMATICS AND STATISTICS, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/actuarial-mathematics-statistics-certificate/
"ADVERTISING, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/advertising-certificate/
"BEHAVIORAL HEALTH AND COUNSELING PSYCHOLOGY, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/behavioral-health-counseling-psychology-certificate/
"CHILD DEVELOPMENT, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/child-development-certificate/
"CRIME, PSYCHOLOGY, AND PUBLIC POLICY, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/crime-psychology-public-policy-certificate/
"ENTERPRISE RESOURCE PLANNING WITH ORACLE, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/enterprise-resource-planning-oracle-certificate/
"ENTERPRISE RESOURCE PLANNING WITH SAP, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/erp-with-sap-certificate/
"FINANCIAL CONTROLLERSHIP, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/financial-controllership-certificate/
"FINANCIAL PLANNING, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/financial-planning-certificate/
"FINANCIAL RISK MANAGEMENT, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/financial-risk-management-certificate/
"FINANCIAL SERVICES SALES, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/financial-services-sales-certificate/
"GERMAN STUDIES, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/german-studies-certificate/
"GLOBAL AWARENESS, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/global-awareness-certificate/
"HUMAN FACTORS, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/human-factors-certificate/
"LEGAL STUDIES, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/legal-studies-certificate/
"MEDICAL PLASTICS, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/medical-plastics-certificate/
"ORACLE EBUSINESS SUITE, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/oracle-ebusiness-suite-certificate/
"PLASTICS PROCESSING, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/plastics-processing-certificate/
"PREMEDICAL SCIENCES, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/premedical-sciences-certificate/
"PUBLIC RELATIONS, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/public-relations-certificate/
"SYSTEMS, APPLICATIONS, AND PRODUCTS IN DATA PROCESSING, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/systems-applications-products-data-processing-certificate/
"TRAUMA STUDIES, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/behrend/trauma-studies-certificate/
"ACCOUNTING, B.S. (CAPITAL)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/accounting-bs/
"AMERICAN STUDIES, B.A. (CAPITAL)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/american-studies-ba/
"BIOLOGY, B.S. (CAPITAL)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/biology-bs/
"CIVIL ENGINEERING, B.S. (CAPITAL)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/civil-engineering-bs/
"COMMUNICATIONS, B.A. (CAPITAL)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/communications-ba/
"COMPUTER SCIENCE, B.S. (CAPITAL)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/computer-science-bs/
"CRIMINAL JUSTICE, B.S. (CAPITAL)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/criminal-justice-bs/
"ELECTRICAL ENGINEERING TECHNOLOGY, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/electrical-engineering-technology-bs/
"ELECTRICAL ENGINEERING, B.S. (CAPITAL)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/electrical-engineering-bs/
"ELEMENTARY EDUCATION, B.EL.ED.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/elementary-education-beled/
"ENGLISH, B.HUM.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/english-bhum/
"FINANCE, B.S. (CAPITAL)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/finance-bs/
"HEALTH POLICY AND ADMINISTRATION, B.S. (CAPITAL)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/health-policy-administration-bs/
"HUMAN DEVELOPMENT AND FAMILY STUDIES, B.S. (CAPITAL)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/human-development-family-studies-bs/
"HUMANITIES, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/humanities-ba/
"INFORMATION SCIENCES AND TECHNOLOGY, B.S. (CAPITAL)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/information-sciences-technology-bs/
"INFORMATION SYSTEMS, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/information-systems-bs/
